gene	B2_rep1
ENSG00000240891.2	123
ENSG00000240891.2--ENSG00000144824.15	133
ENSG00000240898.1	1
ENSG00000240906.2	44
ENSG00000240922.1	5
ENSG00000240929.2--ENSG00000203814.5	12
ENSG00000240929.2--ENSG00000203814.5--ENSG00000184678.8	54
ENSG00000240929.2--ENSG00000273213.1	1
ENSG00000240929.2--ENSG00000273213.1--ENSG00000203814.5	1
ENSG00000240935.2	7
ENSG00000240950.1	2
ENSG00000240963.1--ENSG00000035687.9	2
ENSG00000240964.2	1
ENSG00000240966.2	1
ENSG00000240972.1	2959
ENSG00000240990.5	6
ENSG00000240991.3	1
ENSG00000240994.2--ENSG00000241500.2--ENSG00000243464.2	2
ENSG00000240996.1	1
ENSG00000241007.1	1
ENSG00000241014.1	8
ENSG00000241015.2	289
ENSG00000241015.2--ENSG00000250731.1	25
ENSG00000241043.1	9
ENSG00000241057.1	2
ENSG00000241058.1	383
ENSG00000241058.1--ENSG00000152487.6	12
ENSG00000241058.1--ENSG00000271786.1	37
ENSG00000241073.1--ENSG00000156876.8	24
ENSG00000241095.1	8
ENSG00000241095.1--ENSG00000001630.11--ENSG00000240720.3	183
ENSG00000241095.1--ENSG00000001630.11--ENSG00000240720.3--ENSG00000233588.1	3
ENSG00000241095.1--ENSG00000233588.1	2
ENSG00000241111.1	5
ENSG00000241112.1	3
ENSG00000241120.1	1
ENSG00000241127.3	616
ENSG00000241127.3--ENSG00000106540.4	10
ENSG00000241155.1	6
ENSG00000241185.2	1
ENSG00000241186.3	11
ENSG00000241186.3--ENSG00000225366.4	1
ENSG00000241187.1	4
ENSG00000241217.2	7
ENSG00000241255.1	9
ENSG00000241258.2	1281
ENSG00000241269.1	2
ENSG00000241288.3	2
ENSG00000241293.1	1
ENSG00000241293.1--ENSG00000128059.4	28
ENSG00000241316.2	24
ENSG00000241322.4	6
ENSG00000241322.4--ENSG00000251537.4	3
ENSG00000241322.4--ENSG00000251537.4--ENSG00000171931.8	3
ENSG00000241343.5	4759
ENSG00000241343.5--ENSG00000257529.1	2994
ENSG00000241352.2	4
ENSG00000241360.1	200
ENSG00000241369.1	6
ENSG00000241370.1	97
ENSG00000241388.3	18
ENSG00000241388.3--ENSG00000272214.1	1
ENSG00000241399.2	3345
ENSG00000241399.2--ENSG00000248672.1--ENSG00000054219.9	842
ENSG00000241404.2	9
ENSG00000241418.1	1
ENSG00000241468.3	5560
ENSG00000241478.1--ENSG00000109971.9	1
ENSG00000241484.5	2
ENSG00000241489.3	2
ENSG00000241494.1--ENSG00000161970.8	1
ENSG00000241494.1--ENSG00000225912.1	1
ENSG00000241506.1	10
ENSG00000241506.1--ENSG00000100764.9	1237
ENSG00000241506.1--ENSG00000231244.1--ENSG00000100764.9	3
ENSG00000241506.1--ENSG00000231244.1--ENSG00000255993.1--ENSG00000100764.9	38
ENSG00000241506.1--ENSG00000248781.1--ENSG00000100764.9	1
ENSG00000241506.1--ENSG00000248781.1--ENSG00000231244.1--ENSG00000255993.1--ENSG00000100764.9	14
ENSG00000241506.1--ENSG00000250273.1--ENSG00000100764.9	30
ENSG00000241506.1--ENSG00000255993.1--ENSG00000100764.9	12
ENSG00000241520.1	10
ENSG00000241525.3	3
ENSG00000241527.1	5
ENSG00000241528.1	9
ENSG00000241532.1	3
ENSG00000241532.1--ENSG00000214273.4--ENSG00000233435.1	1
ENSG00000241535.1	1
ENSG00000241547.1	10
ENSG00000241549.4	13
ENSG00000241549.4--ENSG00000239650.3	5
ENSG00000241553.8	3409
ENSG00000241553.8--ENSG00000250151.5	1826
ENSG00000241556.1	2
ENSG00000241570.4	32
ENSG00000241570.4--ENSG00000163714.13	6
ENSG00000241596.1	1
ENSG00000241622.1	1
ENSG00000241627.2	6
ENSG00000241634.1	36
ENSG00000241635.3	1
ENSG00000241635.3--ENSG00000167165.14--ENSG00000240224.1--ENSG00000244474.1--ENSG00000243135.1--ENSG00000242366.2	1
ENSG00000241635.3--ENSG00000167165.14--ENSG00000243135.1	3
ENSG00000241635.3--ENSG00000241119.1	2
ENSG00000241635.3--ENSG00000242366.2	43
ENSG00000241635.3--ENSG00000242515.1	7
ENSG00000241635.3--ENSG00000242515.1--ENSG00000167165.14--ENSG00000244474.1	5
ENSG00000241635.3--ENSG00000242515.1--ENSG00000241119.1--ENSG00000244122.2--ENSG00000167165.14--ENSG00000240224.1--ENSG00000244474.1--ENSG00000243135.1--ENSG00000242366.2	98
ENSG00000241635.3--ENSG00000243135.1	3
ENSG00000241644.2	3
ENSG00000241684.1	1
ENSG00000241685.4	4760
ENSG00000241685.4--ENSG00000130429.8	307
ENSG00000241697.3	33
ENSG00000241708.2	4
ENSG00000241732.1	4
ENSG00000241735.1	1
ENSG00000241741.1	4
ENSG00000241741.1--ENSG00000148303.12	1
ENSG00000241741.1--ENSG00000148303.12--ENSG00000242071.2	1
ENSG00000241741.1--ENSG00000148303.12--ENSG00000242071.2--ENSG00000175886.9	1
ENSG00000241741.1--ENSG00000213862.4	1
ENSG00000241741.1--ENSG00000242071.2	2
ENSG00000241741.1--ENSG00000242071.2--ENSG00000213862.4	1
ENSG00000241749.3	2
ENSG00000241754.1	2
ENSG00000241764.3	15
ENSG00000241769.3	3
ENSG00000241769.3--ENSG00000235703.1	3
ENSG00000241770.1	1
ENSG00000241772.2	4
ENSG00000241782.1	2
ENSG00000241785.2	1
ENSG00000241825.2	1
ENSG00000241832.1	3
ENSG00000241837.2	1926
ENSG00000241839.5	141
ENSG00000241847.2	2
ENSG00000241852.5	31
ENSG00000241860.2	24
ENSG00000241860.2--ENSG00000228327.2	5
ENSG00000241860.2--ENSG00000228327.2--ENSG00000233013.4--ENSG00000260528.2	3
ENSG00000241860.2--ENSG00000228327.2--ENSG00000236438.2--ENSG00000233013.4--ENSG00000260528.2	50
ENSG00000241860.2--ENSG00000233013.4	1
ENSG00000241860.2--ENSG00000233013.4--ENSG00000260528.2	20
ENSG00000241860.2--ENSG00000235373.1	82
ENSG00000241860.2--ENSG00000236438.2--ENSG00000233013.4--ENSG00000260528.2	1
ENSG00000241860.2--ENSG00000240618.1--ENSG00000236438.2	4
ENSG00000241860.2--ENSG00000260404.2	1
ENSG00000241874.1	1
ENSG00000241878.5	597
ENSG00000241882.1	1
ENSG00000241884.2	4
ENSG00000241886.1	3
ENSG00000241889.1	3
ENSG00000241889.1--ENSG00000175826.7	1
ENSG00000241923.2	2
ENSG00000241923.2--ENSG00000139239.6	2
ENSG00000241935.4	14
ENSG00000241935.4--ENSG00000155252.12--ENSG00000249967.1	2
ENSG00000241945.3	937
ENSG00000241962.5	9
ENSG00000241962.5--ENSG00000185414.15	2468
ENSG00000241962.5--ENSG00000273045.1	3
ENSG00000241962.5--ENSG00000273155.1--ENSG00000185414.15	368
ENSG00000241973.6	2922
ENSG00000241973.6--ENSG00000183506.12	135
ENSG00000241975.1	5
ENSG00000241978.5	48
ENSG00000242013.4	47
ENSG00000242017.1	1
ENSG00000242017.1--ENSG00000033011.7	1
ENSG00000242021.2	6
ENSG00000242028.1	62
ENSG00000242071.2	104
ENSG00000242071.2--ENSG00000175886.9	18
ENSG00000242071.2--ENSG00000213862.4--ENSG00000175886.9	1
ENSG00000242073.2	1
ENSG00000242082.1	7
ENSG00000242082.1--ENSG00000214076.3	3
ENSG00000242086.4	572
ENSG00000242086.4--ENSG00000073578.12	1
ENSG00000242086.4--ENSG00000176945.12	4
ENSG00000242086.4--ENSG00000185485.10	45
ENSG00000242086.4--ENSG00000215837.7	154
ENSG00000242086.4--ENSG00000215837.7--ENSG00000185485.10	218
ENSG00000242086.4--ENSG00000215837.7--ENSG00000185485.10--ENSG00000073578.12	6
ENSG00000242086.4--ENSG00000215837.7--ENSG00000185485.10--ENSG00000214135.4	32
ENSG00000242086.4--ENSG00000215837.7--ENSG00000185485.10--ENSG00000214135.4--ENSG00000073578.12	4
ENSG00000242086.4--ENSG00000215837.7--ENSG00000214135.4	26
ENSG00000242094.1	5
ENSG00000242110.3	176
ENSG00000242110.3--ENSG00000250767.1	4
ENSG00000242110.3--ENSG00000273294.1	853
ENSG00000242111.1	1
ENSG00000242114.1	327
ENSG00000242125.2	10348
ENSG00000242162.1	1
ENSG00000242173.4	1
ENSG00000242180.2	1
ENSG00000242182.2	1
ENSG00000242193.5	174
ENSG00000242198.1	3
ENSG00000242220.2	4
ENSG00000242247.6	1955
ENSG00000242247.6--ENSG00000100266.13	6
ENSG00000242252.1	1
ENSG00000242259.4	851
ENSG00000242261.1	1
ENSG00000242262.1	3
ENSG00000242262.1--ENSG00000212802.3	1
ENSG00000242265.1	30658
ENSG00000242282.2	36
ENSG00000242282.2--ENSG00000255767.1	17
ENSG00000242288.6	6
ENSG00000242288.6--ENSG00000271816.1	4
ENSG00000242288.6--ENSG00000271816.1--ENSG00000242338.2	69
ENSG00000242288.6--ENSG00000271816.1--ENSG00000272140.2	12
ENSG00000242294.2	88
ENSG00000242294.2--ENSG00000272752.1	46
ENSG00000242294.2--ENSG00000272752.1--ENSG00000121716.14	147
ENSG00000242299.1	21
ENSG00000242299.1--ENSG00000231500.2	6
ENSG00000242318.1	1
ENSG00000242337.1	1
ENSG00000242337.1--ENSG00000091513.10	371
ENSG00000242338.2	8
ENSG00000242349.1	49
ENSG00000242366.2	2
ENSG00000242372.2	5656
ENSG00000242384.3--ENSG00000161583.12	2
ENSG00000242384.3--ENSG00000161583.12--ENSG00000185128.11--ENSG00000197681.8	22
ENSG00000242384.3--ENSG00000161583.12--ENSG00000185128.11--ENSG00000197681.8--ENSG00000174093.6	3
ENSG00000242387.1	2
ENSG00000242398.2	1
ENSG00000242412.1	1
ENSG00000242419.1	6
ENSG00000242440.1	3
ENSG00000242445.1	3
ENSG00000242445.1--ENSG00000148303.12--ENSG00000242071.2--ENSG00000175886.9	68
ENSG00000242445.1--ENSG00000241741.1	2
ENSG00000242445.1--ENSG00000241741.1--ENSG00000148303.12	1
ENSG00000242445.1--ENSG00000242071.2--ENSG00000175886.9	1
ENSG00000242457.1	10
ENSG00000242474.1	7
ENSG00000242479.1	2
ENSG00000242485.1	1392
ENSG00000242485.1--ENSG00000264293.1	5
ENSG00000242498.3	244
ENSG00000242515.1	1
ENSG00000242516.1	72
ENSG00000242525.1	1
ENSG00000242539.2	16
ENSG00000242553.1	6
ENSG00000242562.1--ENSG00000164934.9	1
ENSG00000242574.4	6
ENSG00000242574.4--ENSG00000248993.1	1
ENSG00000242575.1--ENSG00000227400.2	1
ENSG00000242578.1	1
ENSG00000242586.1--ENSG00000157423.13	1
ENSG00000242588.2	301
ENSG00000242588.2--ENSG00000146872.13	4
ENSG00000242588.2--ENSG00000226049.3--ENSG00000146872.13	7
ENSG00000242610.1	1
ENSG00000242612.2	424
ENSG00000242615.1	54
ENSG00000242616.3	84
ENSG00000242616.3--ENSG00000254719.1	1
ENSG00000242622.1	20
ENSG00000242676.3--ENSG00000232274.2	1
ENSG00000242676.3--ENSG00000232274.2--ENSG00000248583.1	1
ENSG00000242683.1	1
ENSG00000242687.2	62
ENSG00000242689.1	15
ENSG00000242696.2	1
ENSG00000242697.2	10
ENSG00000242697.2--ENSG00000234009.1	3
ENSG00000242703.1	2
ENSG00000242747.1	1
ENSG00000242748.1	1
ENSG00000242759.2	1
ENSG00000242770.2	1
ENSG00000242795.2	1
ENSG00000242798.1	8
ENSG00000242802.2	890
ENSG00000242808.3	1
ENSG00000242828.1	1
ENSG00000242841.1	1
ENSG00000242850.3	1
ENSG00000242852.2	1
ENSG00000242852.2--ENSG00000196826.7	67
ENSG00000242853.2	3
ENSG00000242861.1	1
ENSG00000242871.2	1
ENSG00000242889.2	1
ENSG00000242912.2	1
ENSG00000242922.2	1
ENSG00000242931.1	2
ENSG00000242950.2	20
ENSG00000242951.1	2
ENSG00000242960.1	6
ENSG00000242960.1--ENSG00000167996.11	1
ENSG00000242960.1--ENSG00000167996.11--ENSG00000232187.1	78
ENSG00000242960.1--ENSG00000223361.5--ENSG00000167996.11--ENSG00000232187.1	16
ENSG00000242960.1--ENSG00000223361.5--ENSG00000167996.11--ENSG00000232187.1--ENSG00000219507.4	1
ENSG00000242979.1	1
ENSG00000243005.2	3
ENSG00000243015.2	23
ENSG00000243024.2	5
ENSG00000243069.3	1
ENSG00000243071.1	1
ENSG00000243081.2	1
ENSG00000243083.1	29
ENSG00000243107.1	4
ENSG00000243141.2	1
ENSG00000243147.3	700
ENSG00000243147.3--ENSG00000158019.16	111
ENSG00000243155.1	5
ENSG00000243155.1--ENSG00000135823.9	69
ENSG00000243156.3	1271
ENSG00000243156.3--ENSG00000093100.13	449
ENSG00000243176.1	11
ENSG00000243179.1	1
ENSG00000243181.2	2
ENSG00000243181.2--ENSG00000122026.6	1
ENSG00000243199.1	23
ENSG00000243199.1--ENSG00000089009.11	87
ENSG00000243199.1--ENSG00000089009.11--ENSG00000235552.4	1
ENSG00000243199.1--ENSG00000230383.1--ENSG00000089009.11	1
ENSG00000243199.1--ENSG00000230383.1--ENSG00000089009.11--ENSG00000235552.4	18
ENSG00000243199.1--ENSG00000235552.4	9
ENSG00000243207.2--ENSG00000130810.15	1213
ENSG00000243207.2--ENSG00000130810.15--ENSG00000244165.1	27
ENSG00000243224.1	13
ENSG00000243232.3	1
ENSG00000243244.1	60
ENSG00000243244.1--ENSG00000068781.16	94
ENSG00000243251.4--ENSG00000258838.1	55
ENSG00000243260.2	1
ENSG00000243279.2	38
ENSG00000243279.2--ENSG00000196998.11--ENSG00000250232.1	11
ENSG00000243280.2	1
ENSG00000243289.1--ENSG00000179296.9--ENSG00000204169.6	2
ENSG00000243289.1--ENSG00000204169.6	2
ENSG00000243289.1--ENSG00000204172.7--ENSG00000254929.2--ENSG00000198035.9--ENSG00000204164.6--ENSG00000179296.9--ENSG00000204169.6	1
ENSG00000243302.3	106
ENSG00000243316.2	1
ENSG00000243317.3	1052
ENSG00000243323.1	1
ENSG00000243335.4	469
ENSG00000243335.4--ENSG00000154710.11	1006
ENSG00000243339.2	1
ENSG00000243353.1	1
ENSG00000243364.3	468
ENSG00000243364.3--ENSG00000251246.1--ENSG00000143590.9	6
ENSG00000243370.2	1
ENSG00000243404.2	2
ENSG00000243406.2	15
ENSG00000243414.4	3
ENSG00000243414.4--ENSG00000134970.13	2
ENSG00000243414.4--ENSG00000251201.4	208
ENSG00000243414.4--ENSG00000251201.4--ENSG00000134970.13	907
ENSG00000243429.1	1
ENSG00000243429.1--ENSG00000250425.1--ENSG00000185074.7	1
ENSG00000243431.1	2
ENSG00000243444.3	224
ENSG00000243444.3--ENSG00000157654.13	242
ENSG00000243444.3--ENSG00000157654.13--ENSG00000241978.5	84
ENSG00000243449.2	137
ENSG00000243452.3	326
ENSG00000243452.3--ENSG00000203827.7	274
ENSG00000243477.1	188
ENSG00000243478.3	1
ENSG00000243479.3	35
ENSG00000243486.1	1
ENSG00000243500.1--ENSG00000215869.3	6
ENSG00000243504.1	1
ENSG00000243508.1	2
ENSG00000243517.1	1
ENSG00000243547.1	9
ENSG00000243547.1--ENSG00000165119.14	2
ENSG00000243554.1	16
ENSG00000243560.2	1
ENSG00000243566.2	1
ENSG00000243566.2--ENSG00000186704.8--ENSG00000265479.1--ENSG00000242435.1	1
ENSG00000243568.2	1
ENSG00000243574.1	1
ENSG00000243583.1	4
ENSG00000243587.6	162
ENSG00000243609.1	2
ENSG00000243620.1	17
ENSG00000243629.1	1
ENSG00000243637.1	1
ENSG00000243646.4	178
ENSG00000243649.4	143
ENSG00000243649.4--ENSG00000244255.1	459
ENSG00000243650.2	2
ENSG00000243660.5	31
ENSG00000243667.2	153
ENSG00000243667.2--ENSG00000273398.1	215
ENSG00000243674.1--ENSG00000183444.10	27
ENSG00000243674.1--ENSG00000183444.10--ENSG00000185074.7	1
ENSG00000243678.7	2398
ENSG00000243678.7--ENSG00000011052.17	13297
ENSG00000243679.1	44
ENSG00000243694.2	27
ENSG00000243696.4	7
ENSG00000243696.4--ENSG00000272573.1--ENSG00000248592.3	1
ENSG00000243701.1	35
ENSG00000243708.4	9
ENSG00000243708.4--ENSG00000168970.16	88
ENSG00000243708.4--ENSG00000243789.6--ENSG00000168970.16	50
ENSG00000243709.1	69
ENSG00000243709.1--ENSG00000255835.1	42
ENSG00000243709.1--ENSG00000255835.1--ENSG00000143768.7	10
ENSG00000243710.3	6
ENSG00000243714.2	1
ENSG00000243716.6	93
ENSG00000243716.6--ENSG00000169203.12	2
ENSG00000243716.6--ENSG00000169203.12--ENSG00000183604.10--ENSG00000198064.9	2
ENSG00000243716.6--ENSG00000169203.12--ENSG00000198064.9	2
ENSG00000243716.6--ENSG00000183604.10--ENSG00000198064.9	2
ENSG00000243716.6--ENSG00000198064.9	5
ENSG00000243716.6--ENSG00000255524.3	1
ENSG00000243725.2	223
ENSG00000243745.2	3
ENSG00000243746.1	1
ENSG00000243749.1	10
ENSG00000243753.1	5
ENSG00000243759.1	2
ENSG00000243759.1--ENSG00000100380.8	216
ENSG00000243759.1--ENSG00000100380.8--ENSG00000234322.1	27
ENSG00000243759.1--ENSG00000212789.3	1
ENSG00000243759.1--ENSG00000225259.3	1
ENSG00000243759.1--ENSG00000232150.3	1
ENSG00000243759.1--ENSG00000234322.1	1
ENSG00000243759.1--ENSG00000237821.1	1
ENSG00000243759.1--ENSG00000237821.1--ENSG00000229256.1--ENSG00000232150.3	1
ENSG00000243762.1	1
ENSG00000243766.3	3
ENSG00000243789.6	2
ENSG00000243789.6--ENSG00000168970.16	38
ENSG00000243811.3	10
ENSG00000243811.3--ENSG00000128394.12	1
ENSG00000243818.4	11
ENSG00000243819.3	6
ENSG00000243829.1	1
ENSG00000243838.1	1
ENSG00000243854.2	4
ENSG00000243877.1	1
ENSG00000243885.1	2
ENSG00000243896.3	1
ENSG00000243918.1--ENSG00000197258.5--ENSG00000224546.2--ENSG00000225031.1	1
ENSG00000243926.1	2
ENSG00000243927.1	613
ENSG00000243927.1--ENSG00000272657.1	83
ENSG00000243927.1--ENSG00000272962.1--ENSG00000198743.5	13
ENSG00000243927.1--ENSG00000272962.1--ENSG00000198743.5--ENSG00000272657.1	12
ENSG00000243943.5	630
ENSG00000243943.5--ENSG00000259080.1	263
ENSG00000243943.5--ENSG00000259080.1--ENSG00000198522.9	94
ENSG00000243951.1	1
ENSG00000243955.1	93
ENSG00000243959.2	1
ENSG00000243960.1	3
ENSG00000243960.1--ENSG00000116455.9	987
ENSG00000243970.1	2
ENSG00000243978.4	1
ENSG00000243986.2	1
ENSG00000243989.3	139
ENSG00000244005.8	1033
ENSG00000244009.1--ENSG00000149541.5	6
ENSG00000244018.1	4
ENSG00000244019.1	1
ENSG00000244021.3	1
ENSG00000244021.3--ENSG00000213860.3--ENSG00000220842.5--ENSG00000122026.6--ENSG00000220793.4	2353
ENSG00000244021.3--ENSG00000213860.3--ENSG00000220842.5--ENSG00000220793.4	62
ENSG00000244021.3--ENSG00000213860.3--ENSG00000243181.2--ENSG00000220842.5--ENSG00000122026.6--ENSG00000220793.4	1
ENSG00000244021.3--ENSG00000213860.3--ENSG00000243181.2--ENSG00000220842.5--ENSG00000220793.4--ENSG00000233254.1	1
ENSG00000244021.3--ENSG00000220842.5--ENSG00000122026.6--ENSG00000220793.4	198
ENSG00000244021.3--ENSG00000220842.5--ENSG00000220793.4	1
ENSG00000244024.1	1
ENSG00000244026.2	145
ENSG00000244026.2--ENSG00000118894.10	1
ENSG00000244026.2--ENSG00000186523.10	1
ENSG00000244038.5	9599
ENSG00000244040.1	2
ENSG00000244041.3	18
ENSG00000244044.2	1
ENSG00000244045.6	748
ENSG00000244045.6--ENSG00000258924.4	236
ENSG00000244045.6--ENSG00000258924.4--ENSG00000004139.9	4
ENSG00000244055.1	13
ENSG00000244062.1	223
ENSG00000244067.1	194
ENSG00000244067.1--ENSG00000243955.1	15
ENSG00000244073.1	1
ENSG00000244097.1	7
ENSG00000244119.1	2
ENSG00000244122.2	2
ENSG00000244128.1	2
ENSG00000244144.1	3
ENSG00000244151.1	12
ENSG00000244165.1	18
ENSG00000244167.1	2
ENSG00000244171.3	2
ENSG00000244171.3--ENSG00000204304.7	38
ENSG00000244184.1	7
ENSG00000244187.3	1546
ENSG00000244187.3--ENSG00000272896.1	458
ENSG00000244198.1--ENSG00000244479.2	46
ENSG00000244218.2	1
ENSG00000244219.2	6
ENSG00000244230.2	1
ENSG00000244239.1--ENSG00000229970.3	3
ENSG00000244242.1	7
ENSG00000244242.1--ENSG00000250644.1	1
ENSG00000244245.1--ENSG00000008988.5--ENSG00000244086.1	3
ENSG00000244252.1	1
ENSG00000244257.4	1
ENSG00000244257.4--ENSG00000183889.8	76
ENSG00000244257.4--ENSG00000183889.8--ENSG00000205746.5	26
ENSG00000244257.4--ENSG00000183889.8--ENSG00000205746.5--ENSG00000254681.2	2
ENSG00000244257.4--ENSG00000183889.8--ENSG00000214940.4--ENSG00000205746.5	18
ENSG00000244257.4--ENSG00000183889.8--ENSG00000214940.4--ENSG00000205746.5--ENSG00000233024.3--ENSG00000254681.2	6
ENSG00000244257.4--ENSG00000183889.8--ENSG00000214940.4--ENSG00000205746.5--ENSG00000254681.2	1
ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3	8
ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000205746.5	11
ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000205746.5--ENSG00000254681.2	15
ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000214940.4--ENSG00000205746.5	8
ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000214940.4--ENSG00000205746.5--ENSG00000233024.3--ENSG00000254681.2	12
ENSG00000244257.4--ENSG00000183889.8--ENSG00000227827.3--ENSG00000214940.4--ENSG00000205746.5--ENSG00000254681.2	31
ENSG00000244257.4--ENSG00000183889.8--ENSG00000233024.3--ENSG00000254681.2	28
ENSG00000244257.4--ENSG00000183889.8--ENSG00000254681.2	34
ENSG00000244257.4--ENSG00000205746.5	7
ENSG00000244257.4--ENSG00000227827.3--ENSG00000205746.5--ENSG00000254681.2	55
ENSG00000244274.3	10
ENSG00000244291.1	26
ENSG00000244300.2	241
ENSG00000244301.1	1
ENSG00000244306.5	157
ENSG00000244306.5--ENSG00000206195.6	10
ENSG00000244313.2	102
ENSG00000244327.1	2
ENSG00000244342.1	1
ENSG00000244349.1	6
ENSG00000244357.2	1
ENSG00000244363.2	5
ENSG00000244363.2--ENSG00000214485.5	8
ENSG00000244363.2--ENSG00000214485.5--ENSG00000147604.9	2
ENSG00000244378.1	3
ENSG00000244380.1	90
ENSG00000244381.1--ENSG00000204370.4--ENSG00000255292.2	1
ENSG00000244389.2	1
ENSG00000244393.3--ENSG00000214982.6	5
ENSG00000244398.1	150
ENSG00000244398.1--ENSG00000228007.1	5
ENSG00000244398.1--ENSG00000228007.1--ENSG00000241343.5	8
ENSG00000244398.1--ENSG00000228007.1--ENSG00000241343.5--ENSG00000257529.1	48
ENSG00000244398.1--ENSG00000231409.3--ENSG00000241343.5--ENSG00000257529.1	1
ENSG00000244398.1--ENSG00000241343.5	3546
ENSG00000244398.1--ENSG00000241343.5--ENSG00000257529.1	2476
ENSG00000244405.3	2930
ENSG00000244405.3--ENSG00000058866.10	31
ENSG00000244411.2	1
ENSG00000244414.2	38
ENSG00000244414.2--ENSG00000080910.7	1
ENSG00000244433.2	1
ENSG00000244462.3	6053
ENSG00000244468.1	2
ENSG00000244479.2	11
ENSG00000244479.2--ENSG00000228960.4	2
ENSG00000244480.1	4
ENSG00000244485.1	11
ENSG00000244486.3	145
ENSG00000244486.3--ENSG00000099910.12	16
ENSG00000244491.1	5
ENSG00000244502.2	13
ENSG00000244503.1	1
ENSG00000244509.3	10
ENSG00000244513.2	4
ENSG00000244560.2	10
ENSG00000244567.1	39
ENSG00000244578.1	1
ENSG00000244582.2	1
ENSG00000244604.1	1
ENSG00000244607.1	14
ENSG00000244607.1--ENSG00000181061.9	1
ENSG00000244617.1	7
ENSG00000244623.1	3
ENSG00000244625.1	3
ENSG00000244627.1	30
ENSG00000244642.2	4
ENSG00000244687.7	426
ENSG00000244693.1	4
ENSG00000244701.1	18
ENSG00000244708.1	6
ENSG00000244710.2	2
ENSG00000244716.2	51
ENSG00000244716.2--ENSG00000212664.4	5
ENSG00000244716.2--ENSG00000212664.4--ENSG00000215472.5--ENSG00000265681.2	51
ENSG00000244716.2--ENSG00000215472.5--ENSG00000265681.2	322
ENSG00000244716.2--ENSG00000234742.1--ENSG00000212664.4	1
ENSG00000244716.2--ENSG00000234742.1--ENSG00000215472.5--ENSG00000265681.2	1
ENSG00000244716.2--ENSG00000265681.2	2
ENSG00000244731.3	2
ENSG00000244731.3--ENSG00000224389.4	129
ENSG00000244733.4	23
ENSG00000244738.1	3
ENSG00000244752.2	3
ENSG00000244752.2--ENSG00000100058.8	2
ENSG00000244754.4	1695
ENSG00000244879.3	115
ENSG00000244945.1	2
ENSG00000244952.2	2
ENSG00000244968.2	34
ENSG00000244998.1	1
ENSG00000245017.2	6
ENSG00000245025.2	39
ENSG00000245059.2	10
ENSG00000245060.2	148
ENSG00000245105.1	13
ENSG00000245112.2	4
ENSG00000245146.2	16
ENSG00000245149.3	35
ENSG00000245156.1	19
ENSG00000245205.3	1
ENSG00000245213.2	22
ENSG00000245248.3	23
ENSG00000245275.3	8
ENSG00000245281.2	3
ENSG00000245317.2	14
ENSG00000245322.2	3
ENSG00000245468.3	5
ENSG00000245498.2	5
ENSG00000245522.2	20
ENSG00000245532.4	1593
ENSG00000245534.2	14
ENSG00000245552.2	14
ENSG00000245556.2	32
ENSG00000245571.2	4
ENSG00000245573.3	32
ENSG00000245614.2	42
ENSG00000245648.1	62
ENSG00000245651.2	1
ENSG00000245662.2	1
ENSG00000245680.5	282
ENSG00000245694.4	91
ENSG00000245711.2	1
ENSG00000245719.1	1
ENSG00000245748.1	6
ENSG00000245750.3	9
ENSG00000245832.2	6
ENSG00000245848.2	1390
ENSG00000245848.2--ENSG00000230259.2	6497
ENSG00000245849.2	26
ENSG00000245888.2	11
ENSG00000245904.2	5
ENSG00000245910.4	1463
ENSG00000245937.3	231
ENSG00000245958.2	125
ENSG00000245970.2	53
ENSG00000245975.2	4
ENSG00000246016.2	3
ENSG00000246067.3	113
ENSG00000246082.2	87
ENSG00000246089.3	31
ENSG00000246090.2	51
ENSG00000246095.2	12
ENSG00000246130.1	11
ENSG00000246174.3	64
ENSG00000246203.2--ENSG00000116580.14	49
ENSG00000246203.2--ENSG00000163374.15	329
ENSG00000246203.2--ENSG00000163374.15--ENSG00000116580.14	2
ENSG00000246225.2	1
ENSG00000246228.2	11
ENSG00000246263.2	12
ENSG00000246273.2	61
ENSG00000246283.2	9
ENSG00000246323.2	1
ENSG00000246334.2	1
ENSG00000246339.4	8
ENSG00000246350.1	29
ENSG00000246363.2	6
ENSG00000246366.2	1
ENSG00000246465.1	4
ENSG00000246523.3	18
ENSG00000246526.2	12
ENSG00000246560.2	10
ENSG00000246582.2	44
ENSG00000246695.3	156
ENSG00000246705.3	300
ENSG00000246731.2	1
ENSG00000246763.2	2
ENSG00000246777.1	4
ENSG00000246863.2	10
ENSG00000246876.2	16
ENSG00000246877.1	1
ENSG00000246889.2	25
ENSG00000246898.1	4
ENSG00000246922.4	37
ENSG00000246982.2	14
ENSG00000247011.2	17
ENSG00000247077.2	2202
ENSG00000247092.2	91
ENSG00000247095.2	18
ENSG00000247121.2	2
ENSG00000247134.2	2
ENSG00000247137.4	15
ENSG00000247151.2	9
ENSG00000247199.3	4
ENSG00000247228.2	3
ENSG00000247240.3	162
ENSG00000247271.2	47
ENSG00000247324.2	2
ENSG00000247345.2	1
ENSG00000247363.2	31
ENSG00000247373.2	9
