gene	pUC57_rep1
ENSG00000060339.9	3689
ENSG00000060491.12	2619
ENSG00000060566.9	796
ENSG00000060642.6	207
ENSG00000060656.15	389
ENSG00000060688.8	4138
ENSG00000060718.14	60
ENSG00000060749.10	2042
ENSG00000060762.14	2311
ENSG00000060971.13	1807
ENSG00000060982.10	13528
ENSG00000061273.13	810
ENSG00000061337.11	31
ENSG00000061455.10	7
ENSG00000061656.5	37
ENSG00000061676.10	4974
ENSG00000061794.8	4482
ENSG00000061918.8	6
ENSG00000061936.5	1519
ENSG00000061938.12	159
ENSG00000061987.10	1951
ENSG00000062038.9	2
ENSG00000062194.11	2781
ENSG00000062282.10	929
ENSG00000062370.12	235
ENSG00000062370.12--ENSG00000267173.1	20
ENSG00000062485.14	6271
ENSG00000062485.14--ENSG00000144785.4	139
ENSG00000062485.14--ENSG00000268032.3	144
ENSG00000062524.11	10
ENSG00000062582.9	428
ENSG00000062598.13	1066
ENSG00000062650.13	4166
ENSG00000062716.6	3220
ENSG00000062725.5	1337
ENSG00000062822.8	2863
ENSG00000062822.8--ENSG00000142539.9	219
ENSG00000063046.13	40227
ENSG00000063046.13--ENSG00000225031.1	346
ENSG00000063046.13--ENSG00000261336.1	2
ENSG00000063046.13--ENSG00000261336.1--ENSG00000225031.1	2
ENSG00000063127.11	23
ENSG00000063169.6	66
ENSG00000063176.11	220
ENSG00000063177.8	19066
ENSG00000063177.8--ENSG00000268093.1	1
ENSG00000063180.4	16
ENSG00000063241.3	1869
ENSG00000063244.8	6437
ENSG00000063245.10	2014
ENSG00000063322.9	1077
ENSG00000063438.12	41
ENSG00000063587.12	190
ENSG00000063601.12	567
ENSG00000063761.11	75
ENSG00000063854.8	600
ENSG00000063978.11	4938
ENSG00000064012.17	1249
ENSG00000064042.13	201
ENSG00000064102.10	2421
ENSG00000064115.6	1784
ENSG00000064199.2	105
ENSG00000064225.8	1611
ENSG00000064225.8--ENSG00000249274.1	1
ENSG00000064270.8	2
ENSG00000064300.4	1
ENSG00000064309.10	296
ENSG00000064313.7	2030
ENSG00000064393.11	4873
ENSG00000064419.9	4135
ENSG00000064489.17--ENSG00000213999.11	89
ENSG00000064489.17--ENSG00000213999.11--ENSG00000254901.3	168
ENSG00000064490.9	935
ENSG00000064545.10	1176
ENSG00000064547.9	16
ENSG00000064601.12	4670
ENSG00000064607.12	4747
ENSG00000064651.9	2247
ENSG00000064652.6	228
ENSG00000064666.10	4825
ENSG00000064687.8	71
ENSG00000064692.14	603
ENSG00000064703.7	1759
ENSG00000064726.5	2958
ENSG00000064763.6	4
ENSG00000064787.8	42
ENSG00000064932.11	1155
ENSG00000064933.12	1259
ENSG00000064961.14	1117
ENSG00000064989.8	3
ENSG00000064995.12	1000
ENSG00000064999.12	694
ENSG00000065000.11	5659
ENSG00000065029.10	614
ENSG00000065054.9	302
ENSG00000065057.3	392
ENSG00000065060.12	1694
ENSG00000065135.7	3417
ENSG00000065150.14	8830
ENSG00000065154.7	2993
ENSG00000065183.11	4538
ENSG00000065243.14	3500
ENSG00000065268.6	1212
ENSG00000065308.4	2041
ENSG00000065320.4	355
ENSG00000065325.8	1
ENSG00000065328.12	3712
ENSG00000065357.15	58
ENSG00000065361.10	8892
ENSG00000065413.12	166
ENSG00000065427.10	10463
ENSG00000065457.6	479
ENSG00000065485.13	1101
ENSG00000065485.13--ENSG00000121542.7	73
ENSG00000065491.8	398
ENSG00000065518.7	4024
ENSG00000065518.7--ENSG00000124399.3	8
ENSG00000065526.6	1962
ENSG00000065534.14	1444
ENSG00000065548.13	4355
ENSG00000065559.10	1641
ENSG00000065559.10--ENSG00000269904.2	7
ENSG00000065600.8	362
ENSG00000065613.9	2804
ENSG00000065615.9	675
ENSG00000065618.12	5
ENSG00000065621.10	64
ENSG00000065665.16	178
ENSG00000065717.10	182
ENSG00000065802.7	947
ENSG00000065809.9	1264
ENSG00000065833.7	3272
ENSG00000065882.11	2824
ENSG00000065883.10	2746
ENSG00000065911.7	3187
ENSG00000065923.5	106
ENSG00000065970.4	211
ENSG00000065978.13	47572
ENSG00000065978.13--ENSG00000213866.3	5
ENSG00000065978.13--ENSG00000213866.3--ENSG00000224861.1	6
ENSG00000065978.13--ENSG00000224861.1	3186
ENSG00000065978.13--ENSG00000231167.3	13
ENSG00000065989.11	42
ENSG00000066027.7	1297
ENSG00000066044.9	2671
ENSG00000066056.9	1
ENSG00000066084.8	6944
ENSG00000066117.10	5275
ENSG00000066135.8	1498
ENSG00000066136.15	1286
ENSG00000066185.8	3
ENSG00000066248.10	505
ENSG00000066279.12	14687
ENSG00000066322.8	1544
ENSG00000066379.10	351
ENSG00000066382.12	5
ENSG00000066422.4	2566
ENSG00000066427.17	409
ENSG00000066455.8	1750
ENSG00000066557.5	2372
ENSG00000066583.7	1937
ENSG00000066629.12	433
ENSG00000066651.13	728
ENSG00000066654.8	1874
ENSG00000066697.10	662
ENSG00000066739.7	856
ENSG00000066777.4	2460
ENSG00000066813.10	288
ENSG00000066827.11	467
ENSG00000066855.11	2260
ENSG00000066923.13	31
ENSG00000066923.13--ENSG00000213413.2--ENSG00000272752.1--ENSG00000121716.14	7
ENSG00000066923.13--ENSG00000213413.2--ENSG00000272752.1--ENSG00000121716.14--ENSG00000235333.3	12
ENSG00000066926.6	781
ENSG00000066933.11	1156
ENSG00000067057.12	2
ENSG00000067064.6	8491
ENSG00000067066.12	193
ENSG00000067066.12--ENSG00000250011.1	5
ENSG00000067082.10	962
ENSG00000067113.12	311
ENSG00000067141.12	976
ENSG00000067167.3	11890
ENSG00000067182.3	4510
ENSG00000067191.11	33
ENSG00000067208.10	1359
ENSG00000067221.9	78
ENSG00000067225.13	62709
ENSG00000067248.5	2113
ENSG00000067334.9	3335
ENSG00000067365.10	269
ENSG00000067369.9	1879
ENSG00000067533.5	3397
ENSG00000067560.6	13825
ENSG00000067596.6	2572
ENSG00000067601.6	7
ENSG00000067606.11	74
ENSG00000067704.8	5626
ENSG00000067715.9	304
ENSG00000067798.9	116
ENSG00000067829.14	875
ENSG00000067836.8	300
ENSG00000067900.6	4093
ENSG00000067955.9	2090
ENSG00000067992.8	224
ENSG00000068001.9	2754
ENSG00000068001.9--ENSG00000114383.5	655
ENSG00000068024.12	579
ENSG00000068028.13	358
ENSG00000068078.13	7391
ENSG00000068079.3	39
ENSG00000068097.10	747
ENSG00000068120.10	1776
ENSG00000068137.10	535
ENSG00000068305.13	1986
ENSG00000068308.9	1835
ENSG00000068323.12	2416
ENSG00000068354.11	545
ENSG00000068366.15	21135
ENSG00000068383.14	1558
ENSG00000068394.9	1981
ENSG00000068400.9	1898
ENSG00000068438.10	3040
ENSG00000068489.8	2015
ENSG00000068489.8--ENSG00000265303.1	5
ENSG00000068615.12	58
ENSG00000068650.14	1626
ENSG00000068650.14--ENSG00000234603.2	41
ENSG00000068654.11	3729
ENSG00000068697.6	1767
ENSG00000068724.11	528
ENSG00000068745.10	2905
ENSG00000068784.8	1201
ENSG00000068793.13	2634
ENSG00000068796.12	2975
ENSG00000068796.12--ENSG00000086200.12	95
ENSG00000068831.14	105
ENSG00000068878.10	5633
ENSG00000068885.10	187
ENSG00000068903.15	648
ENSG00000068912.9	2950
ENSG00000068971.9	163
ENSG00000068976.9	9
ENSG00000068985.4	1
ENSG00000069011.11	238
ENSG00000069020.14	498
ENSG00000069248.9	5127
ENSG00000069275.12	25053
ENSG00000069329.11	4240
ENSG00000069345.7	3992
ENSG00000069399.8	478
ENSG00000069424.10	87
ENSG00000069431.6	11
ENSG00000069482.6	360
ENSG00000069493.10	26
ENSG00000069493.10--ENSG00000213443.2	10
ENSG00000069509.5	685
ENSG00000069535.12	1973
ENSG00000069667.11	127
ENSG00000069696.6	6
ENSG00000069702.6	2725
ENSG00000069712.9	132
ENSG00000069812.7	4
ENSG00000069849.6	2460
ENSG00000069869.11	2196
ENSG00000069943.5	196
ENSG00000069956.7	9511
ENSG00000069966.14	599
ENSG00000069974.11	282
ENSG00000069974.11--ENSG00000225973.3	17
ENSG00000069998.8	1648
ENSG00000070010.14	3440
ENSG00000070018.4	4763
ENSG00000070019.3	322
ENSG00000070047.7	1754
ENSG00000070061.10	6672
ENSG00000070081.11	1135
ENSG00000070087.9	2440
ENSG00000070159.9	1805
ENSG00000070214.11	2745
ENSG00000070269.9	553
ENSG00000070366.9	777
ENSG00000070367.11	2442
ENSG00000070371.11	324
ENSG00000070404.5	232
ENSG00000070413.14	3382
ENSG00000070423.13	1596
ENSG00000070444.10	431
ENSG00000070476.10	643
ENSG00000070495.10	1041
ENSG00000070501.7	1156
ENSG00000070526.10	22
ENSG00000070540.8	701
ENSG00000070610.10	2516
ENSG00000070614.10	2867
ENSG00000070669.12	1979
ENSG00000070718.7	969
ENSG00000070731.5	24
ENSG00000070756.9	17305
ENSG00000070756.9--ENSG00000151846.7	33
ENSG00000070759.12	88
ENSG00000070761.3	1408
ENSG00000070770.4	1907
ENSG00000070778.8	254
ENSG00000070785.12	1227
ENSG00000070808.11	6
ENSG00000070814.13	5872
ENSG00000070831.11	10846
ENSG00000070831.11--ENSG00000237350.1	101
ENSG00000070882.8	1237
ENSG00000070915.5	4
ENSG00000070950.5	2999
ENSG00000070961.10	12258
ENSG00000071051.9	852
ENSG00000071054.11	7818
ENSG00000071054.11--ENSG00000233404.2	831
ENSG00000071073.8	4690
ENSG00000071082.6	9108
ENSG00000071082.6--ENSG00000213598.3	5
ENSG00000071082.6--ENSG00000236735.2	3
ENSG00000071127.12	9108
ENSG00000071189.17	2360
ENSG00000071205.7	2
ENSG00000071242.7	1
ENSG00000071243.11	637
ENSG00000071246.6	2
ENSG00000071282.7	242
ENSG00000071462.7	1725
ENSG00000071537.9	3112
ENSG00000071539.9	1455
ENSG00000071553.12	2273
ENSG00000071564.10	2755
ENSG00000071575.7	12
ENSG00000071626.12	4694
ENSG00000071655.13	1102
ENSG00000071655.13--ENSG00000267059.2	679
ENSG00000071794.11	3094
ENSG00000071859.10	1011
ENSG00000071889.12	376
ENSG00000071894.10	1720
ENSG00000071909.14	1
ENSG00000071967.7	18
ENSG00000071991.4	135
ENSG00000071994.6	2785
ENSG00000072041.12	7
ENSG00000072042.8	3856
ENSG00000072062.9	990
ENSG00000072071.12	618
ENSG00000072110.9	4451
ENSG00000072110.9--ENSG00000258967.1	7
ENSG00000072121.11	1013
ENSG00000072134.11	673
ENSG00000072135.8	442
ENSG00000072163.14	9
ENSG00000072182.8	1
ENSG00000072195.10	13
ENSG00000072201.9	238
ENSG00000072210.14	3287
ENSG00000072274.8	25963
ENSG00000072310.12	3255
ENSG00000072364.8	2963
ENSG00000072401.10	934
ENSG00000072415.4	654
ENSG00000072422.12	947
ENSG00000072444.10	35
ENSG00000072444.10--ENSG00000188611.10	93
ENSG00000072444.10--ENSG00000188611.10--ENSG00000204147.5	63
ENSG00000072501.13	8698
ENSG00000072506.8	2591
ENSG00000072518.16	1029
ENSG00000072571.15	2823
ENSG00000072609.13	917
ENSG00000072609.13--ENSG00000196458.6	17
ENSG00000072657.4	242
ENSG00000072682.14	954
ENSG00000072694.14	4
ENSG00000072736.14	3946
ENSG00000072736.14--ENSG00000263276.1	559
ENSG00000072756.12	1093
ENSG00000072778.15	4614
ENSG00000072786.8	317
ENSG00000072803.13	2954
ENSG00000072818.7	2
ENSG00000072840.8	87
ENSG00000072849.6	1099
ENSG00000072858.6	5
ENSG00000072864.8	668
ENSG00000072952.14	2
ENSG00000072954.2	20
ENSG00000072958.4	1834
ENSG00000073008.10	3046
ENSG00000073008.10--ENSG00000186567.8	2
ENSG00000073009.8	220
ENSG00000073009.8--ENSG00000224882.2	191
ENSG00000073050.7	1399
ENSG00000073050.7--ENSG00000268361.1	9
ENSG00000073060.11	4942
ENSG00000073067.9	2
ENSG00000073111.9	11328
ENSG00000073146.11	14
ENSG00000073150.9	742
ENSG00000073169.9	671
ENSG00000073282.8	5
ENSG00000073331.13	267
ENSG00000073350.9	1650
ENSG00000073417.10	3887
ENSG00000073464.7	243
ENSG00000073536.13	2525
ENSG00000073578.12	3136
ENSG00000073578.12--ENSG00000185986.10	9
ENSG00000073584.14	2324
ENSG00000073584.14--ENSG00000264058.1	2222
ENSG00000073605.14	121
ENSG00000073614.7	3135
ENSG00000073670.9	4
ENSG00000073711.6	84
ENSG00000073712.9	2168
ENSG00000073734.8	57
ENSG00000073737.12	2
ENSG00000073756.7	8
ENSG00000073792.11	3009
ENSG00000073792.11--ENSG00000257674.1	2
ENSG00000073803.9	1098
ENSG00000073849.10	9300
ENSG00000073905.8	8
ENSG00000073910.15	1049
ENSG00000073921.13	2810
ENSG00000073969.14	1289
ENSG00000074054.13	2426
ENSG00000074071.9	3493
ENSG00000074181.4	68
ENSG00000074201.4	2129
ENSG00000074211.9	8
ENSG00000074219.9	1702
ENSG00000074266.13	384
ENSG00000074276.6	96
ENSG00000074319.8	1044
ENSG00000074356.12	1144
ENSG00000074370.13	59
ENSG00000074410.9	861
ENSG00000074416.9	4715
ENSG00000074527.7	38
ENSG00000074582.8	738
ENSG00000074590.9	1282
ENSG00000074603.14	1830
ENSG00000074621.9	312
ENSG00000074657.9	736
ENSG00000074695.5	10712
ENSG00000074696.8	13016
ENSG00000074706.9	30
ENSG00000074755.10	1459
ENSG00000074771.3	3
ENSG00000074800.9	62713
ENSG00000074800.9--ENSG00000186197.8--ENSG00000244457.2	22
ENSG00000074842.3	2738
ENSG00000074855.6	243
ENSG00000074935.9	831
ENSG00000074964.12	2505
ENSG00000074966.6	1
ENSG00000075089.5	1104
ENSG00000075131.5	875
ENSG00000075131.5--ENSG00000240821.1	1
ENSG00000075142.9	1785
ENSG00000075151.15	4713
ENSG00000075188.4	1472
ENSG00000075213.6	1000
ENSG00000075218.14	1434
ENSG00000075223.9	122
ENSG00000075234.12	2196
ENSG00000075239.9	1545
ENSG00000075240.12	713
ENSG00000075275.12	1868
ENSG00000075290.7	1
ENSG00000075292.14	5662
ENSG00000075303.8	776
ENSG00000075336.7	533
ENSG00000075340.18	194
ENSG00000075391.12	697
ENSG00000075399.8	151
ENSG00000075407.13	1132
ENSG00000075413.13	2193
ENSG00000075415.8	14788
ENSG00000075420.8	12413
ENSG00000075426.7	323
ENSG00000075461.5	21
ENSG00000075461.5--ENSG00000214167.1	1
ENSG00000075539.9	1556
ENSG00000075568.12	1813
ENSG00000075618.13	3734
ENSG00000075618.13--ENSG00000261559.1	11
ENSG00000075624.9	120043
ENSG00000075643.5	428
ENSG00000075651.11	2035
ENSG00000075702.12	1639
ENSG00000075711.16	4110
ENSG00000075785.8	3585
ENSG00000075790.6	1398
ENSG00000075790.6--ENSG00000250474.1	11
ENSG00000075826.12	19
ENSG00000075826.12--ENSG00000255339.2	5
ENSG00000075826.12--ENSG00000255339.2--ENSG00000166136.11	1061
ENSG00000075856.7	4514
ENSG00000075884.8	3
ENSG00000075886.10	1
ENSG00000075891.17	1
ENSG00000075914.8	893
ENSG00000075945.8	372
ENSG00000075975.11	1941
ENSG00000076003.4	4591
ENSG00000076043.5	1262
ENSG00000076053.6	523
ENSG00000076053.6--ENSG00000255663.1	151
ENSG00000076067.7	397
ENSG00000076067.7--ENSG00000213250.5	26
ENSG00000076108.7	3364
ENSG00000076201.10	1195
ENSG00000076242.10	4507
ENSG00000076248.6	4732
ENSG00000076258.5	37
ENSG00000076321.6	523
ENSG00000076344.11	1
ENSG00000076351.8	1460
ENSG00000076356.6	801
ENSG00000076382.12	6809
ENSG00000076513.12	1256
ENSG00000076554.11	1844
ENSG00000076555.11	283
ENSG00000076604.10	3283
ENSG00000076641.4	1084
ENSG00000076650.2	493
ENSG00000076662.5	363
ENSG00000076685.14	2530
ENSG00000076706.10	324
ENSG00000076716.7	7
ENSG00000076770.10	13865
ENSG00000076826.5	1071
ENSG00000076864.15	488
ENSG00000076924.7	1465
ENSG00000076928.13	1137
ENSG00000076944.10	199
ENSG00000076984.13	710
ENSG00000077044.5	1326
ENSG00000077044.5--ENSG00000243637.1	43
ENSG00000077063.6	198
ENSG00000077092.14	266
ENSG00000077097.9	10081
ENSG00000077147.10	8180
ENSG00000077150.13	1130
ENSG00000077152.5	1477
ENSG00000077157.16	590
ENSG00000077232.12	3699
ENSG00000077232.12--ENSG00000232430.1	1
ENSG00000077235.13	4812
ENSG00000077238.9	930
ENSG00000077254.10	2710
ENSG00000077312.4	3865
ENSG00000077327.11	2
ENSG00000077348.4	751
ENSG00000077380.11	2791
ENSG00000077380.11--ENSG00000225137.1	127
ENSG00000077454.11	623
ENSG00000077458.8	305
ENSG00000077463.10	361
ENSG00000077514.4	821
ENSG00000077522.8	1
ENSG00000077549.13	2554
ENSG00000077585.9	34
ENSG00000077616.6	379
ENSG00000077684.11	1128
ENSG00000077713.14	407
ENSG00000077721.11	1125
ENSG00000077782.15	1946
ENSG00000077809.8	8215
ENSG00000077809.8--ENSG00000232561.2	1316
ENSG00000077935.12	13
ENSG00000077942.13	5882
ENSG00000078018.15	26
ENSG00000078043.11	535
ENSG00000078061.8	940
ENSG00000078070.7	1068
ENSG00000078081.3	24
ENSG00000078114.14	1
ENSG00000078124.7	491
ENSG00000078140.9	2796
ENSG00000078142.7	537
ENSG00000078177.9	3018
ENSG00000078237.4	310
ENSG00000078246.11	1502
ENSG00000078269.9	6476
ENSG00000078295.11	1
ENSG00000078304.15	2671
ENSG00000078319.7	155
ENSG00000078328.15	31
ENSG00000078369.13	8846
ENSG00000078399.11	160
ENSG00000078399.11--ENSG00000257184.2	33
ENSG00000078401.6	91
ENSG00000078403.12	1704
ENSG00000078487.13	129
ENSG00000078618.15	5204
ENSG00000078668.9	5755
ENSG00000078674.13	7006
ENSG00000078687.12	454
ENSG00000078687.12--ENSG00000224512.2	31
ENSG00000078699.17	670
ENSG00000078747.8	6300
ENSG00000078804.8	639
ENSG00000078808.12	4630
ENSG00000078814.11	1
ENSG00000078900.10	4
ENSG00000078902.11	1283
ENSG00000078967.8	264
ENSG00000079101.12	2
ENSG00000079112.5	3500
ENSG00000079134.7	1363
ENSG00000079150.13	434
ENSG00000079156.12	311
ENSG00000079215.9	1134
ENSG00000079246.11	24674
ENSG00000079263.14	7
ENSG00000079263.14--ENSG00000185404.12	42
ENSG00000079277.15	587
ENSG00000079308.12	232
ENSG00000079308.12--ENSG00000256309.1	8
ENSG00000079313.7	984
ENSG00000079332.10	4038
ENSG00000079335.13	290
ENSG00000079337.11	10
ENSG00000079385.17	1708
ENSG00000079387.9	2103
ENSG00000079393.16	21
ENSG00000079432.3	1363
ENSG00000079459.8	8606
ENSG00000079462.3	1522
ENSG00000079557.3	12
ENSG00000079616.8	3993
ENSG00000079689.9	1775
ENSG00000079691.15	305
ENSG00000079739.11	2219
ENSG00000079785.10	2998
ENSG00000079805.12	3766
ENSG00000079819.12	3930
ENSG00000079931.10	44
ENSG00000079950.9	1453
ENSG00000079974.13	285
ENSG00000079999.9	2079
ENSG00000080007.6	248
ENSG00000080031.5	299
ENSG00000080166.11	4
ENSG00000080189.10	1698
ENSG00000080200.5	594
ENSG00000080224.13	29
ENSG00000080293.5	1
ENSG00000080298.11	280
ENSG00000080345.13	7931
ENSG00000080371.4	2809
ENSG00000080493.9	231
ENSG00000080503.15	337
ENSG00000080546.9	442
ENSG00000080561.9	95
ENSG00000080573.6	22
ENSG00000080603.12	1300
ENSG00000080603.12--ENSG00000260899.1	1
ENSG00000080608.9	1970
ENSG00000080618.9	2946
ENSG00000080644.11	6
ENSG00000080802.14	1126
ENSG00000080815.14	1263
ENSG00000080819.2	2422
ENSG00000080822.12	1771
ENSG00000080822.12--ENSG00000080819.2	252
ENSG00000080823.17	60
ENSG00000080824.14	31012
ENSG00000080839.7	1380
ENSG00000080845.13	1134
ENSG00000080910.7	4
ENSG00000080947.10	33
ENSG00000080986.8	1616
ENSG00000081014.6	735
ENSG00000081019.9	1492
ENSG00000081026.14	1400
ENSG00000081041.8	39
ENSG00000081051.3	339164
ENSG00000081059.15	264
ENSG00000081087.10	2066
ENSG00000081148.11	7
ENSG00000081154.7	4316
ENSG00000081154.7--ENSG00000177197.7	1
ENSG00000081177.14	221
ENSG00000081181.3	1335
ENSG00000081189.9	402
ENSG00000081237.14	16
ENSG00000081307.8	2121
ENSG00000081320.6	769
ENSG00000081377.12	592
ENSG00000081386.8	333
ENSG00000081479.8	176
ENSG00000081665.9	847
ENSG00000081692.8	932
ENSG00000081721.7	777
ENSG00000081760.12	521
ENSG00000081791.4	783
ENSG00000081803.11	1975
ENSG00000081818.1	57
ENSG00000081842.13	24
ENSG00000081842.13--ENSG00000204962.4	2
ENSG00000081853.13	154
ENSG00000081853.13--ENSG00000254245.1	1
ENSG00000081870.7	637
ENSG00000081913.9	480
ENSG00000081923.6	296
ENSG00000081985.6	1
ENSG00000082014.12	287
ENSG00000082068.4	1714
ENSG00000082074.11	1
ENSG00000082146.8	1467
ENSG00000082153.13	12514
ENSG00000082153.13--ENSG00000198406.6	2349
ENSG00000082196.16	71
ENSG00000082212.7	974
ENSG00000082213.13	1050
ENSG00000082258.8	1799
ENSG00000082269.12	1541
ENSG00000082293.8	1
ENSG00000082438.11	2577
ENSG00000082458.7	1
ENSG00000082482.9	2
ENSG00000082512.10	172
ENSG00000082515.12	1014
ENSG00000082516.8	3721
ENSG00000082641.11	4039
ENSG00000082701.10	3298
ENSG00000082781.7	3473
ENSG00000082805.15	939
ENSG00000082898.12	13260
ENSG00000082996.15	729
ENSG00000083067.18	7
ENSG00000083093.5	882
ENSG00000083097.10	575
ENSG00000083099.6	1854
ENSG00000083123.10	887
ENSG00000083168.5	4676
ENSG00000083223.13	901
ENSG00000083290.15	26
ENSG00000083307.6	1
ENSG00000083312.13	7692
ENSG00000083312.13--ENSG00000230662.1--ENSG00000229586.2	7
ENSG00000083444.12	3638
ENSG00000083454.17	3
ENSG00000083457.7	304
ENSG00000083520.10	4745
ENSG00000083535.11	628
ENSG00000083544.9	435
ENSG00000083635.7	967
ENSG00000083642.14	1495
ENSG00000083720.8	353
ENSG00000083750.8	33
ENSG00000083799.13	242
ENSG00000083807.5	20
ENSG00000083812.7	262
ENSG00000083814.8	71
ENSG00000083817.8	253
ENSG00000083828.11	456
ENSG00000083828.11--ENSG00000268750.2	5
ENSG00000083828.11--ENSG00000268750.2--ENSG00000269343.2	13
ENSG00000083838.11	177
ENSG00000083842.8--ENSG00000273439.1	71
ENSG00000083842.8--ENSG00000273439.1--ENSG00000267216.1	422
ENSG00000083844.6	534
ENSG00000083845.4	15263
ENSG00000083857.9	5156
ENSG00000083896.8	2908
ENSG00000083937.4	1830
ENSG00000084070.7	1710
ENSG00000084072.12	544
ENSG00000084073.4	3995
ENSG00000084090.9	10433
ENSG00000084092.6	774
ENSG00000084093.11	3173
ENSG00000084110.6	816
ENSG00000084112.10	772
ENSG00000084207.11	35304
ENSG00000084234.12	12210
ENSG00000084444.9	206
ENSG00000084453.12	412
ENSG00000084463.3	5837
ENSG00000084623.7	9716
ENSG00000084628.5	219
ENSG00000084636.13	286
ENSG00000084652.11	6318
ENSG00000084674.9	172435
ENSG00000084676.11	686
ENSG00000084693.11	831
ENSG00000084710.9	45
ENSG00000084731.9	106
ENSG00000084733.6	4180
ENSG00000084734.4	19
ENSG00000084754.6	5634
ENSG00000084764.6	71
ENSG00000084774.9	2204
ENSG00000085063.10	1009
ENSG00000085117.7	37
ENSG00000085185.11	327
ENSG00000085224.16	2194
ENSG00000085231.9	2352
ENSG00000085274.11	1187
ENSG00000085276.13	1239
ENSG00000085365.13	1951
ENSG00000085377.9	1046
ENSG00000085382.7	450
ENSG00000085415.11	4162
ENSG00000085433.11	244
ENSG00000085449.10	3541
ENSG00000085465.11	174
ENSG00000085491.11	1757
ENSG00000085511.15	1805
ENSG00000085514.11	3
ENSG00000085552.12	13
ENSG00000085563.10	2059
ENSG00000085644.9	121
ENSG00000085662.9	474
ENSG00000085719.7	2554
ENSG00000085721.8	1857
ENSG00000085721.8--ENSG00000103472.5	136
ENSG00000085721.8--ENSG00000140743.3--ENSG00000257122.1	48
ENSG00000085721.8--ENSG00000140743.3--ENSG00000257122.1--ENSG00000103472.5	1
ENSG00000085721.8--ENSG00000248124.3	7
ENSG00000085721.8--ENSG00000248124.3--ENSG00000103472.5	30
ENSG00000085733.11	6026
ENSG00000085741.8	17
ENSG00000085760.10	2815
ENSG00000085788.9	1487
ENSG00000085831.11	387
ENSG00000085832.12	1871
ENSG00000085840.8	1824
ENSG00000085871.4	2467
ENSG00000085872.10	1223
ENSG00000085978.17	1656
ENSG00000085982.9	1611
ENSG00000085998.9	1652
ENSG00000085999.7	672
ENSG00000086015.16	1716
ENSG00000086061.11	7845
ENSG00000086062.8	1277
ENSG00000086065.9	1116
ENSG00000086102.14	1477
ENSG00000086189.5	1971
ENSG00000086200.12	1831
ENSG00000086200.12--ENSG00000186105.7	14
ENSG00000086205.12	52
ENSG00000086205.12--ENSG00000134612.7	22
ENSG00000086232.8	4896
ENSG00000086289.7	222
ENSG00000086300.11	913
ENSG00000086475.10	4052
ENSG00000086504.11	1558
ENSG00000086506.2	11
ENSG00000086544.2	527
ENSG00000086548.8	7
ENSG00000086570.8	1
ENSG00000086589.7	2190
ENSG00000086598.6	8754
